x,y
1619464553448,21.3
1619464553484,21.400000000000002
1619464553484,21.6
1619464553484,21.8
1619464553520,22
1619464553520,22.2
1619464553520,22.5
1619464553554,22.7
1619464553554,23
1619464553554,23.3
1619464553600,23.5
1619464553600,23.7
1619464553600,23.8
1619464553639,23.900000000000002
1619464553639,24.1
1619464553639,24.1
1619464553675,24.2
1619464553675,24.2
1619464553675,24.3
1619464553711,24.3
1619464553711,24.3
1619464553711,24.2
1619464553748,24.2
1619464553748,24.1
1619464553748,24.1
1619464553748,23.900000000000002
1619464553783,23.8
1619464553783,23.7
1619464553820,23.6
1619464553820,23.5
1619464553820,23.400000000000002
1619464553855,23.400000000000002
1619464553855,23.400000000000002
1619464553855,23.400000000000002
1619464553855,23.5
1619464553892,23.6
1619464553892,23.7
1619464553928,23.8
1619464553928,24
1619464553928,24.1
1619464553964,24.3
1619464553964,24.400000000000002
1619464553964,24.6
1619464553999,24.8
1619464553999,25
1619464553999,25.1
1619464554036,25.2
1619464554036,25.3
1619464554036,25.400000000000002
1619464554072,25.400000000000002
1619464554072,25.5
1619464554072,25.5
1619464554110,25.5
1619464554110,25.6
1619464554110,25.7
1619464554147,25.900000000000002
1619464554147,26.1
1619464554147,26.1
1619464554182,26.3
1619464554182,26.400000000000002
1619464554182,26.5
1619464554229,26.6
1619464554229,26.8
1619464554229,26.900000000000002
1619464554269,27
1619464554269,27.1
1619464554269,27.2
1619464554308,27.3
1619464554308,27.400000000000002
1619464554308,27.6
1619464554344,27.7
1619464554344,27.7
1619464554344,27.8
1619464554344,27.8
1619464554383,27.900000000000002
1619464554383,27.900000000000002
1619464554383,27.900000000000002
1619464554419,27.900000000000002
1619464554419,27.900000000000002
1619464554419,27.8
1619464554455,27.7
1619464554455,27.7
1619464554455,27.6
1619464554490,27.5
1619464554490,27.400000000000002
1619464554490,27.400000000000002
1619464554528,27.3
1619464554528,27.3
1619464554528,27.3
1619464554564,27.3
1619464554564,27.400000000000002
1619464554564,27.5
1619464554600,27.6
1619464554600,27.7
1619464554600,27.8
1619464554635,27.900000000000002
1619464554635,28
1619464554635,28.1
1619464554670,28.2
1619464554670,28.400000000000002
1619464554670,28.5
1619464554707,28.7
1619464554707,28.8
1619464554707,29
1619464554744,29.1
1619464554744,29.3
1619464554781,29.5
1619464554781,29.6
1619464554781,29.7
1619464554781,29.8
1619464554818,29.900000000000002
1619464554818,30
1619464554818,30
1619464554854,30.1
1619464554854,30.1
1619464554890,30.1
1619464554890,30.2
1619464554890,30.2
1619464554937,30.2
1619464554937,30.2
1619464554937,30.3
1619464554937,30.3
1619464554981,30.400000000000002
1619464554981,30.400000000000002
1619464555016,30.5
1619464555016,30.5
1619464555016,30.6
1619464555016,30.7
1619464555053,30.8
1619464555053,30.900000000000002
1619464555053,31
1619464555088,31.2
1619464555088,31.3
1619464555088,31.5
1619464555088,31.6
1619464555124,31.7
1619464555124,31.8
1619464555124,32
1619464555160,32.1
1619464555160,32.3
1619464555195,32.4
1619464555195,32.5
1619464555195,32.6
1619464555195,32.8
1619464555231,32.9
1619464555231,33
1619464555266,33.2
1619464555266,33.3
1619464555266,33.5
1619464555302,33.6
1619464555302,33.7
1619464555338,33.9
1619464555338,34
1619464555338,34.2
1619464555338,34.300000000000004
1619464555374,34.4
1619464555374,34.5
1619464555374,34.6
1619464555412,34.7
1619464555412,34.800000000000004
1619464555412,34.9
1619464555450,35
1619464555451,35.1
1619464555451,35.2
1619464555488,35.300000000000004
1619464555488,35.5
1619464555488,35.6
1619464555523,35.7
1619464555523,35.800000000000004
1619464555523,36
1619464555558,36.2
1619464555558,36.5
1619464555558,36.9
1619464555597,37.300000000000004
1619464555597,37.800000000000004
1619464555597,38.300000000000004
1619464555632,38.7
1619464555632,39.1
1619464555632,39.5
1619464555679,39.5
1619464555679,39.5
1619464555679,39.800000000000004
1619464555720,40.1
1619464555720,40.4
1619464555720,40.6
1619464555756,40.7
1619464555756,40.7
1619464555756,40.7
1619464555792,40.6
1619464555792,40.5
1619464555792,40.4
1619464555792,40.300000000000004
1619464555829,40.2
1619464555829,40
1619464555829,39.800000000000004
1619464555865,39.6
1619464555865,39.5
1619464555865,39.5
1619464555901,39.6
1619464555901,39.7
1619464555901,39.9
1619464555938,40
1619464555938,40.1
1619464555938,40.300000000000004
1619464555974,40.5
1619464555974,40.7
1619464556012,41
1619464556012,41.300000000000004
1619464556012,41.6
1619464556012,41.9
1619464556048,42.1
1619464556048,42.4
1619464556048,42.7
1619464556083,43
1619464556083,43.300000000000004
1619464556083,43.6
1619464556118,43.800000000000004
1619464556118,43.800000000000004
1619464556118,43.800000000000004
1619464556154,43.800000000000004
1619464556154,43.7
1619464556154,43.6
1619464556190,43.5
1619464556190,43.300000000000004
1619464556228,43.1
1619464556228,42.800000000000004
1619464556228,42.6
1619464556228,42.4
1619464556264,42.2
1619464556264,41.9
1619464556300,41.7
1619464556300,41.5
1619464556300,41.4
1619464556335,41.300000000000004
1619464556335,41.2
1619464556335,41.1
1619464556371,41
1619464556371,41
1619464556371,41
1619464556408,41
1619464556408,41.1
1619464556408,41.300000000000004
1619464556456,41.5
1619464556456,41.800000000000004
1619464556456,42.1
1619464556496,42.4
1619464556496,42.6
1619464556496,42.9
1619464556532,43.1
1619464556532,43.4
1619464556532,43.6
1619464556532,43.9
1619464556567,44.2
1619464556567,44.5
1619464556567,44.9
1619464556604,45.2
1619464556604,45.5
1619464556604,45.800000000000004
1619464556640,46.1
1619464556640,46.5
1619464556640,47
1619464556677,47.5
1619464556677,48
1619464556677,48.5
1619464556713,49
1619464556713,49.5
1619464556713,50
1619464556751,50.5
1619464556751,50.800000000000004
1619464556751,51.2
1619464556787,51.6
1619464556787,52
1619464556787,52.4
1619464556824,52.800000000000004
1619464556824,53.300000000000004
1619464556824,53.7
1619464556860,54
1619464556860,54.4
1619464556860,54.7
1619464556897,55
1619464556897,55.300000000000004
1619464556897,55.6
1619464556935,55.9
1619464556935,56.2
1619464556935,56.4
1619464556971,56.6
1619464556971,56.800000000000004
1619464556971,57
1619464557008,57.2
1619464557008,57.300000000000004
1619464557008,57.5
1619464557045,57.7
1619464557045,57.800000000000004
1619464557091,58
1619464557091,58.1
1619464557091,58.2
1619464557091,58.300000000000004
1619464557131,58.4
1619464557131,58.4
1619464557166,58.4
1619464557166,58.4
1619464557166,58.300000000000004
1619464557166,58.2
1619464557203,58.1
1619464557203,58.1
1619464557203,58.1
1619464557238,58.1
1619464557238,58.1
1619464557238,58.1
1619464557238,58.2
1619464557273,58.2
1619464557273,58.2
1619464557273,58.1
1619464557311,58
1619464557311,57.800000000000004
1619464557348,57.7
1619464557348,57.6
1619464557348,57.7
1619464557348,57.800000000000004
1619464557385,58.1
1619464557385,58.7
1619464557421,59.6
1619464557421,60.6
1619464557421,61.7
1619464557460,62.9
1619464557460,64
1619464557460,65
1619464557460,65.8
1619464557498,66.6
1619464557498,67.3
1619464557534,68.1
1619464557534,69
1619464557534,69.9
1619464557570,70.7
1619464557570,71.4
1619464557570,71.8
1619464557570,72
1619464557608,71.8
1619464557608,71.3
1619464557608,70.7
1619464557643,69.9
1619464557644,69
1619464557680,68
1619464557680,66.8
1619464557680,65.5
1619464557680,64.1
1619464557715,62.7
1619464557715,61.2
1619464557715,59.800000000000004
1619464557763,58.300000000000004
1619464557763,56.800000000000004
1619464557804,55.300000000000004
1619464557804,53.9
1619464557804,52.5
1619464557804,51.1
1619464557843,49.800000000000004
1619464557843,48.6
1619464557843,47.5
1619464557843,46.4
1619464557881,45.4
1619464557881,44.4
1619464557881,43.5
1619464557918,42.7
1619464557918,42
1619464557918,41.4
1619464557955,40.9
1619464557955,40.5
1619464557955,40.2
1619464557993,39.9
1619464557993,39.5
1619464557993,39.2
1619464558031,38.9
1619464558031,38.6
1619464558031,38.300000000000004
1619464558070,38.1
1619464558070,37.9
1619464558070,37.800000000000004
1619464558108,37.6
1619464558108,37.5
1619464558108,37.300000000000004
1619464558146,37.1
1619464558146,36.9
1619464558146,36.7
1619464558184,36.5
1619464558184,36.300000000000004
1619464558184,36
1619464558223,35.800000000000004
1619464558223,35.5
1619464558223,35.300000000000004
1619464558223,35.1
1619464558263,34.800000000000004
1619464558263,34.5
1619464558263,34.2
1619464558303,33.9
1619464558303,33.6
1619464558342,33.3
1619464558342,33.1
1619464558342,32.9
1619464558342,32.7
1619464558381,32.5
1619464558381,32.4
1619464558381,32.2
1619464558381,32.1
1619464558420,32
1619464558420,31.8
1619464558420,31.7
1619464558458,31.6
1619464558458,31.5
1619464558499,31.5
1619464558499,31.400000000000002
1619464558499,31.400000000000002
1619464558539,31.3
1619464558539,31.3
1619464558539,31.3
1619464558539,31.3
1619464558592,31.3
1619464558592,31.3
1619464558592,31.3
1619464558635,31.3
1619464558635,31.400000000000002
1619464558635,31.400000000000002
1619464558674,31.400000000000002
1619464558674,31.400000000000002
1619464558674,31.5
1619464558674,31.5
1619464558674,31.5
1619464558713,31.6
1619464558713,31.7
1619464558713,31.8
1619464558753,31.900000000000002
1619464558753,31.900000000000002
1619464558753,31.8
1619464558753,31.7
1619464558791,31.6
1619464558791,31.400000000000002
1619464558791,31.400000000000002
1619464558830,31.400000000000002
1619464558830,31
1619464558830,30.7
1619464558869,30.3
1619464558869,29.900000000000002
1619464558869,29.7
1619464558910,29.5
1619464558910,29.2
1619464558910,29
1619464558953,28.8
1619464558953,28.5
1619464558953,28.3
1619464558997,28.1
1619464558997,27.8
1619464558997,27.6
1619464559042,27.400000000000002
1619464559042,27.2
1619464559042,26.900000000000002
1619464559042,26.7
1619464559089,26.400000000000002
1619464559089,26.2
1619464559089,26
1619464559089,25.8
1619464559135,25.6
1619464559135,25.400000000000002
1619464559135,25.3
1619464559135,25.2
1619464559184,25.1
1619464559184,25
1619464559184,24.900000000000002
1619464559231,24.8
1619464559231,24.7
1619464559231,24.6
1619464559231,24.5
1619464559295,24.400000000000002
1619464559295,24.3
1619464559295,24.2
1619464559295,24.2
1619464559339,24.1
1619464559339,23.900000000000002
1619464559339,23.8
1619464559384,23.6
1619464559384,23.5
1619464559384,23.3
1619464559384,23.2
1619464559384,23
1619464559384,22.8
1619464559428,22.6
1619464559428,22.400000000000002
1619464559428,22.3
1619464559470,22.1
1619464559470,21.8
1619464559470,21.6
1619464559470,21.400000000000002
1619464559513,21.2
1619464559513,21.1
1619464559513,20.900000000000002
1619464559513,20.8
1619464559554,20.6
1619464559554,20.5
1619464559554,20.400000000000002
1619464559597,20.3
1619464559597,20.1
1619464559597,20
1619464559597,19.900000000000002
1619464559638,19.7
1619464559638,19.6
1619464559638,19.5
1619464559680,19.400000000000002
1619464559680,19.3
1619464559680,19.2
1619464559680,19.1
1619464559720,19
1619464559720,18.900000000000002
1619464559720,18.7
1619464559760,18.6
1619464559760,18.5
1619464559760,18.3
1619464559799,18.2
1619464559799,18.1
1619464559799,17.900000000000002
1619464559841,17.8
1619464559841,17.6
1619464559841,17.400000000000002
1619464559841,17.2
1619464559881,17
1619464559881,16.9
1619464559881,16.7
1619464559920,16.6
1619464559920,16.4
1619464559920,16.3
1619464559960,16.1
1619464559960,16
1619464559960,15.8
1619464560011,15.700000000000001
1619464560011,15.6
1619464560011,15.5
1619464560011,15.3
1619464560058,15.200000000000001
1619464560058,15.1
1619464560058,15
1619464560099,14.9
1619464560099,14.700000000000001
1619464560099,14.6
1619464560099,14.5
1619464560140,14.4
1619464560140,14.200000000000001
1619464560140,14.1
1619464560140,14
1619464560180,13.8
1619464560180,13.700000000000001
1619464560180,13.700000000000001
1619464560219,13.700000000000001
1619464560219,13.700000000000001
1619464560219,13.700000000000001
1619464560259,13.8
1619464560259,13.8
1619464560259,13.8
1619464560259,13.9
1619464560298,13.9
1619464560298,13.9
1619464560338,13.9
1619464560338,14
1619464560338,14.1
1619464560338,14.1
1619464560377,14.200000000000001
1619464560377,14.3
1619464560377,14.3
1619464560377,14.3
1619464560416,14.4
1619464560416,14.6
1619464560416,14.8
1619464560455,14.9
1619464560455,15
1619464560455,15.200000000000001
1619464560495,15.3
1619464560495,15.4
1619464560495,15.5
1619464560534,15.6
1619464560534,15.6
1619464560534,15.700000000000001
1619464560534,15.700000000000001
1619464560573,15.700000000000001
1619464560573,15.700000000000001
1619464560573,15.6
1619464560614,15.6
1619464560614,15.5
1619464560653,15.4
1619464560653,15.3
1619464560653,15.1
1619464560653,14.9
1619464560694,14.6
1619464560694,14.1
1619464560694,13.4
1619464560694,12.6
1619464560734,11.700000000000001
1619464560734,10.8
1619464560734,10.1
1619464560773,9.3
1619464560773,8.6
1619464560773,7.8
1619464560813,6.9
1619464560813,6.1000000000000005
1619464560813,5.4
1619464560865,4.7
1619464560865,4.2
1619464560865,3.7
1619464560865,3.3000000000000003
1619464560908,3
1619464560908,0
1619464560908,0
1619464561150,3.4
1619464561192,4.3
1619464561232,8.3
1619464561232,10.700000000000001
1619464561232,13.4
1619464561273,16.5
1619464561273,20
1619464561273,23.900000000000002
1619464561273,28.2
1619464561314,32.4
1619464561314,36.5
1619464561354,40.6
1619464561354,44.5
1619464561354,48.2
1619464561354,51.7
1619464561393,54.6
1619464561393,57.2
1619464561393,59.7
1619464561393,61.9
1619464561434,63.9
1619464561434,65.8
1619464561434,66
1619464561474,66.7
1619464561474,67.5
1619464561474,68.5
1619464561525,69.2
1619464561525,69.60000000000001
1619464561525,69.7
1619464561572,69.60000000000001
1619464561572,69.4
1619464561572,69
1619464561572,68.5
1619464561613,68
1619464561613,67.4
1619464561613,66.8
1619464561613,66.3
1619464561653,66
1619464561653,66
1619464561653,66.2
1619464561653,66.5
1619464561693,66.9
1619464561693,67.4
1619464561693,67.8
1619464561733,68.2
1619464561733,68.5
1619464561733,68.9
1619464561773,69.3
1619464561773,69.60000000000001
1619464561773,69.8
1619464561813,69.9
1619464561813,69.9
1619464561813,69.8
1619464561813,69.7
1619464561854,69.4
1619464561854,69.10000000000001
1619464561854,68.7
1619464561893,68.4
1619464561893,68.4
1619464561893,68.9
1619464561933,69.60000000000001
1619464561933,70.3
1619464561933,70.8
1619464561933,70.8
1619464561974,70.8
1619464561974,71
1619464561974,70.9
1619464562014,70.7
1619464562014,70.2
1619464562014,69.60000000000001
1619464562054,68.9
1619464562054,68.3
1619464562054,67.8
1619464562095,67.6
1619464562095,67.8
1619464562095,68.3
1619464562134,69.2
1619464562134,70.10000000000001
1619464562134,71
1619464562134,71.7
1619464562173,72.10000000000001
1619464562173,72.3
1619464562173,72.2
1619464562213,71.9
1619464562213,71.4
1619464562213,70.9
1619464562252,70.3
1619464562252,69.9
1619464562252,69.5
1619464562252,69.3
1619464562303,69.10000000000001
1619464562303,69.2
1619464562303,69.4
1619464562347,69.60000000000001
1619464562347,69.8
1619464562347,70.10000000000001
1619464562389,70.4
1619464562390,70.60000000000001
1619464562390,70.7
1619464562390,70.7
1619464562430,70.7
1619464562430,70.7
1619464562430,70.60000000000001
1619464562470,70.4
1619464562470,70.3
1619464562470,70.2
1619464562470,70.10000000000001
1619464562510,70
1619464562510,69.9
1619464562510,69.9
1619464562550,69.9
1619464562550,70
1619464562550,70
1619464562590,70.10000000000001
1619464562590,70.2
1619464562590,70.2
1619464562633,70.2
1619464562633,70.2
1619464562633,70.2
1619464562633,70.2
1619464562673,70.10000000000001
1619464562673,70.10000000000001
1619464562673,70.10000000000001
1619464562714,70.10000000000001
1619464562714,70.10000000000001
1619464562714,70.2
1619464562714,70.2
1619464562754,70.2
1619464562754,70.3
1619464562754,70.3
1619464562794,70.4
1619464562794,70.4
1619464562794,70.4
1619464562834,70.4
1619464562834,70.4
1619464562834,70.5
1619464562834,70.5
1619464562875,70.60000000000001
1619464562875,70.7
1619464562875,70.8
1619464562915,70.8
1619464562915,70.7
1619464562915,70.60000000000001
1619464562954,70.4
1619464562954,70.3
1619464562954,70.2
1619464562994,70
1619464562994,69.9
1619464562994,69.8
1619464562994,69.7
1619464563034,69.60000000000001
1619464563034,69.60000000000001
1619464563034,69.5
1619464563073,69.5
1619464563073,69.4
1619464563073,69.4
1619464563114,69.3
1619464563114,69.3
1619464563114,69.3
1619464563114,69.4
1619464563153,69.5
1619464563153,69.60000000000001
1619464563153,69.7
1619464563204,69.8
1619464563204,69.9
1619464563204,70
1619464563248,70.10000000000001
1619464563248,70.2
1619464563248,70.2
1619464563288,70.3
1619464563289,70.3
1619464563289,70.2
1619464563289,70.2
1619464563329,70.10000000000001
1619464563329,70
1619464563329,69.9
1619464563329,69.8
1619464563368,69.7
1619464563368,69.60000000000001
1619464563368,69.60000000000001
1619464563408,69.5
1619464563408,69.60000000000001
1619464563408,69.60000000000001
1619464563449,69.7
1619464563449,69.9
1619464563449,70
1619464563489,70.10000000000001
1619464563489,70.2
1619464563489,70.3
1619464563489,70.3
1619464563529,70.2
1619464563529,70.2
1619464563529,70.2
1619464563569,70.2
1619464563569,70.2
1619464563569,70.2
1619464563610,70.2
1619464563610,70.2
1619464563610,70.2
1619464563650,70.3
1619464563650,70.3
1619464563650,70.3
1619464563650,70.3
1619464563689,70.2
1619464563689,70.2
1619464563689,70.10000000000001
1619464563730,70.10000000000001
1619464563730,70.10000000000001
1619464563730,70.2
1619464563769,70.2
1619464563769,70.2
1619464563769,70.2
1619464563809,70.2
1619464563809,70.3
1619464563809,70.3
1619464563809,70.2
1619464563849,70.2
1619464563849,70.2
1619464563849,70.2
1619464563890,70.2
1619464563890,70.2
1619464563890,70.2
1619464563929,70.2
1619464563929,70.10000000000001
1619464563929,70
1619464563982,70
1619464563982,69.9
1619464563982,69.9
1619464563982,69.9
1619464564025,69.8
1619464564025,69.8
1619464564025,69.8
1619464564064,69.9
1619464564064,69.9
1619464564064,70
1619464564064,70
1619464564064,70.10000000000001
1619464564104,70
1619464564104,70
1619464564104,69.9
1619464564144,69.8
1619464564144,69.8
1619464564144,69.7
1619464564184,69.7
1619464564184,69.7
1619464564184,69.60000000000001
1619464564184,69.5
1619464564223,69.4
1619464564223,69.4
1619464564223,69.4
1619464564265,69.4
1619464564265,69.5
1619464564265,69.7
1619464564306,70
1619464564306,70.2
1619464564306,70.5
1619464564346,70.60000000000001
1619464564346,70.7
1619464564346,70.60000000000001
1619464564346,70.5
1619464564386,70.4
1619464564386,70.3
1619464564386,70.10000000000001
1619464564427,69.9
1619464564427,69.7
1619464564427,69.60000000000001
1619464564467,69.5
1619464564467,69.5
1619464564467,69.60000000000001
1619464564508,69.60000000000001
1619464564508,69.7
1619464564508,69.7
1619464564508,69.8
1619464564548,69.8
1619464564548,69.8
1619464564548,69.8
1619464564587,69.9
1619464564587,69.9
1619464564587,70
1619464564628,70.10000000000001
1619464564628,70.2
1619464564628,70.2
1619464564680,70.3
1619464564680,70.2
1619464564680,70.2
1619464564680,70.10000000000001
1619464564726,70.10000000000001
1619464564726,70
1619464564726,70.10000000000001
1619464564766,70.10000000000001
1619464564766,70.10000000000001
1619464564766,70.10000000000001
1619464564766,70.10000000000001
1619464564806,70.10000000000001
1619464564806,70.2
1619464564806,70.2
1619464564806,70.3
1619464564846,70.3
1619464564846,70.3
1619464564846,70.3
1619464564886,70.3
1619464564886,70.2
1619464564886,70.2
1619464564886,70.10000000000001
1619464564926,70.10000000000001
1619464564926,70
1619464564926,70
1619464564969,70
1619464564969,70
1619464564969,70
1619464565009,70.10000000000001
1619464565009,70.10000000000001
1619464565009,70.2
1619464565050,70.2
1619464565050,70.3
1619464565050,70.3
1619464565050,70.3
1619464565090,70.4
1619464565090,70.4
1619464565090,70.4
1619464565132,70.4
1619464565132,70.4
1619464565132,70.5
1619464565172,70.5
1619464565172,70.5
1619464565172,70.4
1619464565213,70.3
1619464565213,70.10000000000001
1619464565213,70
1619464565213,69.8
1619464565252,69.7
1619464565252,69.7
1619464565252,69.60000000000001
1619464565252,69.60000000000001
1619464565293,69.60000000000001
1619464565293,69.7
1619464565293,69.7
1619464565333,69.8
1619464565333,69.9
1619464565333,69.9
1619464565372,69.9
1619464565372,69.9
1619464565372,69.8
1619464565412,69.8
1619464565412,69.7
1619464565412,69.7
1619464565412,69.7
1619464565453,69.8
1619464565453,69.8
1619464565453,69.9
1619464565493,69.9
1619464565493,70
1619464565493,70
1619464565534,70
1619464565534,70.10000000000001
1619464565534,70.10000000000001
1619464565585,70.10000000000001
1619464565585,70.10000000000001
1619464565585,70.10000000000001
1619464565585,70.10000000000001
1619464565629,70.10000000000001
1619464565630,70.2
1619464565630,70.2
1619464565669,70.2
1619464565669,70.2
1619464565669,70.2
1619464565669,70.2
1619464565708,70.2
1619464565708,70.2
1619464565708,70.2
1619464565748,70.10000000000001
1619464565748,70.10000000000001
1619464565748,70.10000000000001
1619464565748,70.10000000000001
1619464565787,70.10000000000001
1619464565787,70.10000000000001
1619464565787,70.10000000000001
1619464565827,70.10000000000001
1619464565827,70.10000000000001
1619464565827,70
1619464565869,70
1619464565869,70.10000000000001
1619464565869,70.10000000000001
1619464565909,70.10000000000001
1619464565909,70.10000000000001
1619464565909,70.10000000000001
1619464565909,70.10000000000001
1619464565949,70.10000000000001
1619464565949,70.10000000000001
1619464565949,70.10000000000001
1619464565989,70.10000000000001
1619464565989,70.10000000000001
1619464565989,70.10000000000001
1619464566030,70.10000000000001
1619464566030,70.10000000000001
1619464566030,70
1619464566069,70
1619464566069,70
1619464566069,69.9
1619464566069,69.9
1619464566110,69.9
1619464566110,69.9
1619464566110,69.9
1619464566152,69.9
1619464566152,70
1619464566152,70
1619464566192,70.10000000000001
1619464566192,70.10000000000001
1619464566192,70.2
1619464566232,70.3
1619464566232,70.3
1619464566232,70.3
1619464566232,70.3
1619464566272,70.2
1619464566272,70.2
1619464566272,70.10000000000001
1619464566313,70
1619464566313,69.8
1619464566313,69.7
1619464566313,69.5
1619464566354,69.3
1619464566354,69.2
1619464566354,69.2
1619464566394,69.2
1619464566394,69.3
1619464566394,69.5
1619464566446,69.60000000000001
1619464566446,69.8
1619464566446,69.9
1619464566446,70.10000000000001
1619464566489,70.2
1619464566489,70.3
1619464566489,70.4
1619464566529,70.4
1619464566529,70.4
1619464566529,70.3
1619464566529,70.2
1619464566567,70
1619464566567,69.9
1619464566567,69.7
1619464566609,69.5
1619464566609,69.2
1619464566609,68.9
1619464566609,68.7
1619464566650,68.3
1619464566650,68
1619464566650,67.6
1619464566691,67.6
1619464566691,67.6
1619464566691,66.1
1619464566732,66
1619464566732,65.8
1619464566733,65.5
1619464566773,65.1
1619464566773,64.7
1619464566773,64.4
1619464566773,64.1
1619464566813,63.800000000000004
1619464566813,63.4
1619464566813,63
1619464566813,62.5
1619464566853,62
1619464566853,61.6
1619464566854,61.1
1619464566893,60.7
1619464566893,60.2
1619464566893,59.800000000000004
1619464566933,59.4
1619464566933,59
1619464566933,58.7
1619464566973,58.5
1619464566973,58.4
1619464566973,58.2
1619464566973,58.2
1619464567012,58.1
1619464567012,58.1
1619464567012,58
1619464567053,58
1619464567053,57.9
1619464567053,57.9
1619464567092,57.9
1619464567092,58
1619464567092,58
1619464567132,58
1619464567132,58
1619464567132,57.9
1619464567132,57.9
1619464567171,57.9
1619464567171,57.9
1619464567171,57.9
1619464567211,57.800000000000004
1619464567211,57.800000000000004
1619464567211,57.800000000000004
1619464567262,57.7
1619464567262,57.7
1619464567262,57.7
1619464567306,57.7
1619464567306,57.7
1619464567306,57.7
1619464567346,57.7
1619464567346,57.7
1619464567346,57.7
1619464567346,57.7
1619464567346,57.800000000000004
1619464567385,57.800000000000004
1619464567385,57.800000000000004
1619464567385,57.800000000000004
1619464567424,57.800000000000004
1619464567424,57.800000000000004
1619464567424,57.800000000000004
1619464567463,57.800000000000004
1619464567463,57.9
1619464567463,57.9
1619464567463,57.9
1619464567503,57.9
1619464567503,57.9
1619464567503,57.9
1619464567544,57.9
1619464567544,57.9
1619464567544,57.9
1619464567583,57.800000000000004
1619464567583,57.800000000000004
1619464567583,57.800000000000004
1619464567621,57.800000000000004
1619464567621,57.800000000000004
1619464567621,57.800000000000004
1619464567621,57.800000000000004
1619464567660,57.800000000000004
1619464567660,57.800000000000004
1619464567660,57.9
1619464567698,57.9
1619464567698,57.800000000000004
1619464567737,57.800000000000004
1619464567737,57.7
1619464567737,57.7
1619464567737,57.7
1619464567777,57.7
1619464567777,57.7
1619464567777,57.6
1619464567817,57.6
1619464567817,57.6
1619464567817,57.6
1619464567855,57.6
1619464567855,57.6
1619464567855,57.5
1619464567894,57.4
1619464567895,57.300000000000004
1619464567895,57.2
1619464567895,57.1
1619464567933,57.1
1619464567933,57
1619464567933,56.9
1619464567984,56.800000000000004
1619464567984,56.7
1619464567984,56.5
1619464568028,56.4
1619464568029,56.2
1619464568029,56
1619464568067,55.9
1619464568067,55.7
1619464568067,55.6
1619464568067,55.4
1619464568107,55.300000000000004
1619464568107,55.1
1619464568107,55
1619464568107,54.800000000000004
1619464568147,54.5
1619464568147,54.300000000000004
1619464568147,54.1
1619464568186,54
1619464568186,53.800000000000004
1619464568224,53.6
1619464568224,53.5
1619464568224,53.300000000000004
1619464568224,53.2
1619464568224,53.2
1619464568266,53.2
1619464568266,53.1
1619464568266,53
1619464568305,52.9
1619464568305,52.800000000000004
1619464568305,52.7
1619464568344,52.6
1619464568344,52.5
1619464568344,52.4
1619464568383,52.4
1619464568383,52.300000000000004
1619464568383,52.2
1619464568422,52.1
1619464568422,52.1
1619464568422,52
1619464568422,51.9
1619464568461,51.9
1619464568461,51.800000000000004
1619464568461,51.7
1619464568501,51.7
1619464568501,51.6
1619464568501,51.6
1619464568542,51.6
1619464568542,51.5
1619464568542,51.5
1619464568581,51.4
1619464568581,51.4
1619464568581,51.4
1619464568620,51.4
1619464568620,51.4
