x            , y
1619443148463, 22.5
1619443148500, 22.6
1619443148500, 22.6
1619443148500, 22.6
1619443148537, 22.6
1619443148537, 22.6
1619443148537, 22.6
1619443148537, 22.5
1619443148575, 22.5
1619443148575, 22.5
1619443148611, 22.5
1619443148612, 22.5
1619443148612, 22.5
1619443148648, 22.5
1619443148648, 22.6
1619443148648, 22.7
1619443148648, 22.7
1619443148687, 22.8
1619443148687, 22.8
1619443148723, 22.900000000000002
1619443148723, 22.900000000000002
1619443148723, 22.8
1619443148759, 22.8
1619443148759, 22.7
1619443148759, 22.7
1619443148759, 22.7
1619443148797, 22.7
1619443148797, 22.7
1619443148836, 22.8
1619443148836, 22.900000000000002
1619443148836, 22.900000000000002
1619443148873, 22.900000000000002
1619443148873, 22.900000000000002
1619443148873, 22.900000000000002
1619443148873, 22.900000000000002
1619443148911, 22.900000000000002
1619443148911, 22.900000000000002
1619443148948, 22.8
1619443148948, 22.8
1619443148948, 22.8
1619443148948, 22.8
1619443148986, 22.7
1619443148986, 22.7
1619443148986, 22.8
1619443149023, 22.8
1619443149023, 22.8
1619443149023, 22.8
1619443149061, 22.8
1619443149061, 22.8
1619443149061, 22.7
1619443149115, 22.7
1619443149115, 22.6
1619443149115, 22.6
1619443149156, 22.5
1619443149156, 22.400000000000002
1619443149156, 22.400000000000002
1619443149192, 22.3
1619443149192, 22.3
1619443149192, 22.3
1619443149192, 22.400000000000002
1619443149192, 22.400000000000002
1619443149229, 22.5
1619443149229, 22.5
1619443149229, 22.6
1619443149265, 22.7
1619443149265, 22.7
1619443149301, 22.7
1619443149301, 22.7
1619443149301, 22.7
1619443149301, 22.7
1619443149340, 22.7
1619443149340, 22.7
1619443149340, 22.6
1619443149376, 22.6
1619443149376, 22.6
1619443149413, 22.6
1619443149413, 22.6
1619443149413, 22.6
1619443149413, 22.7
1619443149450, 22.7
1619443149450, 22.8
1619443149450, 22.8
1619443149487, 22.8
1619443149487, 22.900000000000002
1619443149487, 22.900000000000002
1619443149526, 22.900000000000002
1619443149526, 22.900000000000002
1619443149526, 22.900000000000002
1619443149563, 23
1619443149563, 23
1619443149563, 23
1619443149600, 23
1619443149600, 23
1619443149600, 23
1619443149638, 23
1619443149638, 23
1619443149678, 23
1619443149678, 23
1619443149678, 23
1619443149678, 23
1619443149715, 23.1
1619443149715, 23.1
1619443149715, 23.2
1619443149752, 23.2
1619443149752, 23.2
1619443149752, 23.3
1619443149790, 23.3
1619443149790, 23.3
1619443149790, 23.400000000000002
1619443149827, 23.400000000000002
1619443149827, 23.400000000000002
1619443149827, 23.400000000000002
1619443149864, 23.400000000000002
1619443149864, 23.3
1619443149864, 23.3
1619443149902, 23.2
1619443149902, 23.1
1619443149902, 23
1619443149939, 23
1619443149939, 22.900000000000002
1619443149939, 22.900000000000002
1619443149939, 23
1619443149976, 23
1619443149976, 23.1
1619443150012, 23.1
1619443150012, 23.2
1619443150012, 23.2
1619443150049, 23.3
1619443150049, 23.3
1619443150049, 23.3
1619443150049, 23.3
1619443150089, 23.3
1619443150089, 23.2
1619443150125, 23.2
1619443150125, 23.2
1619443150125, 23.2
1619443150162, 23.1
1619443150162, 23.1
1619443150162, 23
1619443150162, 23
1619443150203, 22.900000000000002
1619443150203, 22.8
1619443150203, 22.7
1619443150240, 22.6
1619443150240, 22.400000000000002
1619443150277, 22.3
1619443150277, 22.2
1619443150277, 22.1
1619443150277, 22
1619443150326, 22
1619443150326, 22
1619443150326, 22
1619443150368, 22
1619443150368, 22.1
1619443150368, 22.1
1619443150405, 22.1
1619443150405, 22.2
1619443150405, 22.2
1619443150405, 22.2
1619443150442, 22.2
1619443150442, 22.2
1619443150442, 22.3
1619443150479, 22.3
1619443150479, 22.400000000000002
1619443150479, 22.400000000000002
1619443150479, 22.5
1619443150516, 22.5
1619443150516, 22.5
1619443150555, 22.5
1619443150555, 22.6
1619443150555, 22.6
1619443150591, 22.6
1619443150591, 22.6
1619443150591, 22.6
1619443150591, 22.7
1619443150629, 22.6
1619443150629, 22.6
1619443150629, 22.6
1619443150666, 22.6
1619443150666, 22.6
1619443150705, 22.6
1619443150705, 22.5
1619443150705, 22.5
1619443150705, 22.5
1619443150746, 22.400000000000002
1619443150746, 22.400000000000002
1619443150746, 22.400000000000002
1619443150785, 22.5
1619443150785, 22.5
1619443150785, 22.6
1619443150821, 22.6
1619443150821, 22.6
1619443150821, 22.6
1619443150858, 22.6
1619443150858, 22.5
1619443150858, 22.5
1619443150858, 22.5
1619443150896, 22.5
1619443150896, 22.5
1619443150932, 22.6
1619443150932, 22.6
1619443150932, 22.6
1619443150970, 22.6
1619443150970, 22.6
1619443150970, 22.7
1619443150970, 22.7
1619443151007, 22.8
1619443151007, 22.8
1619443151044, 22.900000000000002
1619443151045, 22.900000000000002
1619443151045, 23
1619443151081, 23
1619443151081, 23.1
1619443151081, 23.1
1619443151120, 23.2
1619443151120, 23.3
1619443151120, 23.400000000000002
1619443151120, 23.400000000000002
1619443151157, 23.5
1619443151157, 23.5
1619443151197, 23.5
1619443151197, 23.6
1619443151197, 23.6
1619443151234, 23.6
1619443151234, 23.5
1619443151234, 23.5
1619443151234, 23.5
1619443151273, 23.400000000000002
1619443151273, 23.400000000000002
1619443151273, 23.400000000000002
1619443151310, 23.400000000000002
1619443151310, 23.400000000000002
1619443151310, 23.3
1619443151347, 23.3
1619443151347, 23.2
1619443151347, 23.1
1619443151385, 23
1619443151385, 23
1619443151385, 22.900000000000002
1619443151424, 22.900000000000002
1619443151424, 22.900000000000002
1619443151424, 22.900000000000002
1619443151460, 23
1619443151460, 23
1619443151460, 23
1619443151498, 23.1
1619443151498, 23.1
1619443151498, 23.1
1619443151498, 23.2
1619443151548, 23.2
1619443151548, 23.2
1619443151591, 23.2
1619443151591, 23.2
1619443151591, 23.1
1619443151629, 23.1
1619443151629, 23.1
1619443151629, 23.1
1619443151629, 23.2
1619443151665, 23.2
1619443151665, 23.2
1619443151665, 23.2
1619443151665, 23.2
1619443151704, 23.2
1619443151704, 23.2
1619443151704, 23.2
1619443151741, 23.2
1619443151741, 23.2
1619443151741, 23.2
1619443151780, 23.3
1619443151781, 23.3
1619443151781, 23.400000000000002
1619443151817, 23.5
1619443151817, 23.5
1619443151817, 23.6
1619443151855, 23.6
1619443151855, 23.6
1619443151855, 23.6
1619443151891, 23.6
1619443151891, 23.5
1619443151891, 23.5
1619443151928, 23.5
1619443151928, 23.5
1619443151928, 23.6
1619443151928, 23.6
1619443151966, 23.6
1619443151966, 23.6
1619443152004, 23.6
1619443152004, 23.6
1619443152004, 23.6
1619443152040, 23.7
1619443152040, 23.7
1619443152040, 23.8
1619443152040, 23.900000000000002
1619443152077, 24.1
1619443152077, 24.2
1619443152077, 24.400000000000002
1619443152116, 24.6
1619443152116, 24.8
1619443152153, 25
1619443152153, 25.1
1619443152153, 25.2
1619443152153, 25.2
1619443152193, 25.2
1619443152193, 25.1
1619443152193, 25
1619443152231, 24.900000000000002
1619443152231, 24.7
1619443152268, 24.6
1619443152268, 24.400000000000002
1619443152268, 24.3
1619443152268, 24.3
1619443152306, 24.2
1619443152306, 24.2
1619443152306, 24.2
1619443152343, 24.2
1619443152343, 24.3
1619443152343, 24.3
1619443152382, 24.3
1619443152382, 24.2
1619443152382, 24.2
1619443152421, 24.2
1619443152421, 24.1
1619443152421, 24
1619443152421, 23.900000000000002
1619443152457, 23.8
1619443152457, 23.7
1619443152495, 23.6
1619443152495, 23.5
1619443152495, 23.5
1619443152532, 23.5
1619443152532, 23.5
1619443152532, 23.5
1619443152532, 23.6
1619443152571, 23.7
1619443152571, 23.900000000000002
1619443152571, 24
1619443152609, 24.1
1619443152609, 24.2
1619443152646, 24.2
1619443152646, 24.2
1619443152646, 24.2
1619443152696, 24.1
1619443152696, 23.900000000000002
1619443152696, 23.8
1619443152696, 23.7
1619443152739, 23.5
1619443152739, 23.5
1619443152739, 23.400000000000002
1619443152776, 23.400000000000002
1619443152776, 23.400000000000002
1619443152776, 23.3
1619443152776, 23.3
1619443152813, 23.3
1619443152813, 23.3
1619443152813, 23.2
1619443152849, 23.2
1619443152849, 23.1
1619443152849, 23
1619443152849, 23
1619443152888, 22.900000000000002
1619443152888, 23
1619443152926, 23
1619443152926, 23.1
1619443152926, 23.2
1619443152963, 23.400000000000002
1619443152963, 23.5
1619443152963, 23.6
1619443152963, 23.7
1619443153001, 23.7
1619443153001, 23.7
1619443153001, 23.7
1619443153039, 23.7
1619443153039, 23.7
1619443153039, 23.6
1619443153075, 23.6
1619443153075, 23.6
1619443153111, 23.6
1619443153111, 23.5
1619443153111, 23.400000000000002
1619443153111, 23.3
1619443153148, 23.3
1619443153148, 23.3
1619443153148, 23.3
1619443153185, 23.400000000000002
1619443153185, 23.400000000000002
1619443153221, 23.400000000000002
1619443153221, 23.400000000000002
1619443153221, 23.400000000000002
1619443153221, 23.400000000000002
1619443153258, 23.3
1619443153258, 23.3
1619443153258, 23.2
1619443153294, 23.2
1619443153294, 23.2
1619443153331, 23.3
1619443153331, 23.400000000000002
1619443153331, 23.5
1619443153331, 23.6
1619443153370, 23.8
1619443153370, 23.900000000000002
1619443153370, 24
1619443153407, 24
1619443153407, 24.1
1619443153443, 24.1
1619443153443, 24.1
1619443153443, 24.1
1619443153443, 24.1
1619443153479, 24.2
1619443153479, 24.2
1619443153479, 24.3
1619443153514, 24.400000000000002
1619443153514, 24.400000000000002
1619443153514, 24.400000000000002
1619443153551, 24.400000000000002
1619443153551, 24.3
1619443153551, 24.2
1619443153590, 24
1619443153591, 23.900000000000002
1619443153591, 23.7
1619443153629, 23.6
1619443153629, 23.400000000000002
1619443153667, 23.3
1619443153667, 23.2
1619443153667, 23.2
1619443153706, 23.2
1619443153706, 23.2
1619443153706, 23.2
1619443153706, 23.3
1619443153742, 23.3
1619443153742, 23.400000000000002
1619443153742, 23.400000000000002
1619443153780, 23.400000000000002
1619443153780, 23.400000000000002
1619443153780, 23.400000000000002
1619443153818, 23.5
1619443153818, 23.5
1619443153818, 23.6
1619443153855, 23.7
1619443153855, 23.8
1619443153855, 23.900000000000002
1619443153891, 23.900000000000002
1619443153891, 24
1619443153891, 24
1619443153929, 24
1619443153929, 23.900000000000002
1619443153929, 23.8
1619443153968, 23.7
1619443153968, 23.5
1619443153968, 23.3
1619443154005, 23.1
1619443154005, 22.900000000000002
1619443154005, 22.7
1619443154043, 22.5
1619443154043, 22.400000000000002
1619443154043, 22.3
1619443154092, 22.2
1619443154092, 22.2
1619443154092, 22.2
1619443154132, 22.2
1619443154132, 22.1
1619443154132, 22.1
1619443154132, 22.1
1619443154169, 22.2
1619443154169, 22.3
1619443154169, 22.5
1619443154206, 22.6
1619443154206, 22.7
1619443154206, 22.8
1619443154243, 22.8
1619443154243, 22.900000000000002
1619443154243, 22.900000000000002
1619443154243, 22.900000000000002
1619443154280, 22.900000000000002
1619443154280, 22.900000000000002
1619443154280, 22.900000000000002
1619443154318, 22.8
1619443154318, 22.7
1619443154355, 22.6
1619443154355, 22.5
1619443154355, 22.400000000000002
1619443154355, 22.3
1619443154393, 22.3
1619443154393, 22.2
1619443154393, 22.2
1619443154428, 22.3
1619443154428, 22.3
1619443154428, 22.400000000000002
1619443154466, 22.400000000000002
1619443154466, 22.5
1619443154466, 22.5
1619443154503, 22.6
1619443154503, 22.7
1619443154541, 22.7
1619443154541, 22.8
1619443154541, 22.8
1619443154541, 22.900000000000002
1619443154580, 22.900000000000002
1619443154580, 22.8
1619443154580, 22.8
1619443154618, 22.7
1619443154618, 22.7
1619443154618, 22.6
1619443154655, 22.5
1619443154655, 22.400000000000002
1619443154655, 22.3
1619443154693, 22.2
1619443154693, 22
1619443154693, 21.900000000000002
1619443154730, 21.7
1619443154730, 21.400000000000002
1619443154730, 21.2
1619443154730, 20.900000000000002
1619443154768, 20.6
1619443154768, 20.3
1619443154806, 20.1
1619443154806, 19.900000000000002
1619443154806, 19.7
1619443154843, 19.6
1619443154843, 19.400000000000002
1619443154843, 19.3
1619443154843, 19.1
1619443154881, 19
1619443154881, 18.8
1619443154881, 18.6
1619443154918, 18.3
1619443154955, 18
1619443154955, 17.6
1619443154955, 17.3
1619443154955, 16.9
1619443154992, 16.5
1619443154992, 16.2
1619443154992, 15.8
1619443154992, 15.4
1619443155031, 15
1619443155031, 14.700000000000001
1619443155068, 14.4
1619443155068, 14.200000000000001
1619443155068, 14
1619443155105, 13.8
1619443155105, 13.700000000000001
1619443155105, 13.6
1619443155105, 13.5
1619443155143, 13.4
1619443155143, 13.200000000000001
1619443155143, 13
1619443155180, 12.700000000000001
1619443155180, 12.4
1619443155180, 12.1
1619443155220, 11.8
1619443155220, 11.5
1619443155220, 11.200000000000001
1619443155258, 11
1619443155258, 10.8
1619443155258, 10.700000000000001
1619443155296, 10.5
1619443155296, 10.3
1619443155296, 10.1
1619443155345, 9.9
1619443155345, 9.700000000000001
1619443155345, 9.6
1619443155388, 9.4
1619443155388, 9.3
1619443155388, 9.200000000000001
1619443155388, 9.200000000000001
1619443155425, 9.1
1619443155425, 9.1
1619443155425, 9.1
1619443155425, 9.1
1619443155461, 9.1
1619443155461, 9.1
1619443155461, 9.1
1619443155497, 9.200000000000001
1619443155497, 9.200000000000001
1619443155497, 9.3
1619443155534, 9.4
1619443155534, 9.6
1619443155534, 9.700000000000001
1619443155572, 9.9
1619443155572, 10.1
1619443155572, 10.200000000000001
1619443155608, 10.4
1619443155608, 10.5
1619443155608, 10.6
1619443155645, 10.6
1619443155645, 10.5
1619443155646, 10.5
1619443155685, 10.5
1619443155685, 10.3
1619443155685, 10.200000000000001
1619443155725, 10
1619443155725, 9.8
1619443155725, 9.700000000000001
1619443155761, 9.700000000000001
1619443155761, 9.700000000000001
1619443155761, 9.700000000000001
1619443155799, 9.700000000000001
1619443155799, 9.700000000000001
1619443155799, 9.6
1619443155799, 9.3
1619443155838, 9
1619443155838, 8.700000000000001
1619443155874, 8.3
1619443155874, 7.9
1619443155874, 7.5
1619443155910, 7.1000000000000005
1619443155910, 6.7
1619443155910, 6.4
1619443155910, 6.2
1619443155949, 6
1619443155949, 5.9
1619443155949, 5.8
1619443155988, 5.8
1619443156025, 5.7
1619443156025, 5.8
1619443156025, 5.8
1619443156025, 5.9
1619443156025, 6
1619443156062, 6.2
1619443156062, 6.3
1619443156062, 6.5
1619443156098, 6.7
1619443156098, 7
1619443156098, 7.2
1619443156135, 7.4
1619443156135, 7.5
1619443156135, 7.6000000000000005
1619443156172, 7.8
1619443156172, 7.8
1619443156172, 7.9
1619443156211, 8
1619443156211, 8.1
1619443156211, 8.2
1619443156248, 8.3
1619443156248, 8.4
1619443156290, 8.6
1619443156290, 8.8
1619443156290, 9.1
1619443156290, 9.4
1619443156328, 9.700000000000001
1619443156328, 10.1
1619443156328, 10.4
1619443156366, 10.700000000000001
1619443156366, 11
1619443156366, 11.200000000000001
1619443156404, 11.4
1619443156404, 11.6
1619443156404, 11.700000000000001
1619443156443, 12
1619443156443, 12.3
1619443156443, 12.6
1619443156443, 13
1619443156480, 13.4
1619443156480, 13.700000000000001
1619443156480, 14.1
1619443156519, 14.4
1619443156519, 14.700000000000001
1619443156519, 14.9
1619443156556, 15.200000000000001
1619443156556, 15.4
1619443156556, 15.700000000000001
1619443156592, 15.9
1619443156592, 16.2
1619443156592, 16.4
1619443156629, 16.6
1619443156629, 16.7
1619443156629, 16.8
1619443156666, 16.9
1619443156666, 17
1619443156666, 17.1
1619443156716, 17.2
1619443156716, 17.3
1619443156716, 17.400000000000002
1619443156761, 17.5
1619443156761, 17.6
1619443156761, 17.6
1619443156798, 17.6
1619443156798, 17.6
1619443156798, 17.6
1619443156798, 17.7
1619443156836, 17.7
1619443156836, 17.8
1619443156836, 17.900000000000002
1619443156873, 18.1
1619443156873, 18.2
1619443156873, 18.400000000000002
1619443156873, 18.6
1619443156911, 18.7
1619443156911, 18.900000000000002
1619443156911, 18.900000000000002
1619443156950, 18.900000000000002
1619443156950, 18.900000000000002
1619443156950, 18.900000000000002
1619443156988, 18.900000000000002
1619443156988, 18.8
1619443156988, 18.8
1619443157023, 18.7
1619443157023, 18.7
1619443157023, 18.6
1619443157060, 18.6
1619443157060, 18.6
1619443157060, 18.7
1619443157098, 18.7
1619443157098, 18.8
1619443157098, 18.900000000000002
1619443157136, 19
1619443157136, 19.1
1619443157136, 19.1
1619443157174, 19.1
1619443157174, 19.1
1619443157174, 19.1
1619443157211, 19.1
1619443157211, 19.1
1619443157211, 19.1
1619443157211, 19.1
1619443157248, 19.1
1619443157248, 19.1
1619443157248, 19.1
1619443157285, 19.1
1619443157285, 19.1
1619443157322, 19.1
1619443157322, 19.2
1619443157322, 19.2
1619443157359, 19.2
1619443157359, 19.1
1619443157359, 19.1
1619443157359, 19
1619443157397, 18.900000000000002
1619443157397, 18.8
1619443157434, 18.7
1619443157434, 18.6
1619443157434, 18.5
1619443157471, 18.400000000000002
1619443157471, 18.400000000000002
1619443157471, 18.3
1619443157471, 18.3
1619443157508, 18.2
1619443157508, 18.1
1619443157508, 18.1
1619443157544, 18
1619443157544, 18
1619443157581, 18
1619443157581, 18
1619443157581, 18
1619443157581, 18
1619443157619, 17.900000000000002
1619443157619, 17.900000000000002
1619443157619, 17.900000000000002
1619443157658, 17.7
1619443157658, 17.6
1619443157695, 17.400000000000002
1619443157695, 17.3
1619443157695, 17.1
1619443157732, 17
1619443157732, 16.9
1619443157732, 16.8
1619443157732, 16.8
1619443157769, 16.8
1619443157769, 16.8
1619443157769, 16.8
1619443157807, 16.9
1619443157807, 17
1619443157844, 17.2
1619443157844, 17.3
1619443157844, 17.400000000000002
1619443157844, 17.5
1619443157881, 17.6
1619443157881, 17.7
1619443157881, 17.7
1619443157917, 17.7
1619443157917, 17.7
1619443157917, 17.6
1619443157955, 17.6
1619443157955, 17.5
1619443157955, 17.5
1619443157992, 17.5
1619443157992, 17.5
1619443157992, 17.5
1619443158029, 17.6
1619443158029, 17.6
